product_category_name,date,total_sales,avg_price,day_of_week,month,year,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14
스포츠/야외 활동,2017-08-28,16,80.78812500000001,0,8,2017,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,16.0,18.0,18.0,17.0,17.0,14.0,13.928571428571429,5.8878405775519,5.090931389989699
스포츠/야외 활동,2017-08-29,12,102.13916666666667,1,8,2017,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,16.0,18.0,18.0,17.0,12.714285714285714,13.571428571428571,5.023753102820168,5.0339506692715394
스포츠/야외 활동,2017-08-30,10,99.413,2,8,2017,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,16.0,18.0,18.0,11.571428571428571,13.0,4.503966505838416,4.945860740208777
스포츠/야외 활동,2017-08-31,13,81.67538461538462,3,8,2017,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,16.0,18.0,11.428571428571429,12.642857142857142,4.429339411136569,4.732979917673321
스포츠/야외 활동,2017-09-01,22,97.08545454545455,4,9,2017,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,16.0,13.571428571428571,13.071428571428571,5.442338432975998,5.298247688757917
스포츠/야외 활동,2017-09-02,7,121.51285714285714,5,9,2017,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.0,13.857142857142858,12.714285714285714,4.947341758580106,5.53907200542823
스포츠/야외 활동,2017-09-03,8,118.30875,6,9,2017,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,6.0,12.571428571428571,12.857142857142858,5.159365040297851,5.37597422809103
스포츠/야외 활동,2017-09-04,12,117.46249999999999,0,9,2017,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,10.0,12.0,13.0,4.93288286231625,5.320497374089413
스포츠/야외 활동,2017-09-05,14,112.705,1,9,2017,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,21.0,12.285714285714286,12.5,4.990467102863411,4.815839251086745
스포츠/야외 활동,2017-09-06,22,152.4140909090909,2,9,2017,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,18.0,14.0,12.785714285714286,6.027713773341709,5.264957760493456
스포츠/야외 활동,2017-09-07,3,179.56666666666663,3,9,2017,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,14.0,12.571428571428571,12.0,7.345228447936863,5.8572768679389196
스포츠/야외 활동,2017-09-08,10,99.42699999999999,4,9,2017,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,7.0,10.857142857142858,12.214285714285714,6.067085281214023,5.7133927873774955
스포츠/야외 활동,2017-09-09,8,98.94875,5,9,2017,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,5.0,11.0,12.428571428571429,5.972157622389642,5.473211484681
스포츠/야외 활동,2017-09-10,18,95.61055555555555,6,9,2017,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,17.0,12.428571428571429,12.5,6.320789582985734,5.543534001949413
스포츠/야외 활동,2017-09-11,21,92.91761904761904,0,9,2017,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,16.0,13.714285714285714,12.857142857142858,7.087883692477978,5.933699622393372
스포츠/야외 활동,2017-09-12,15,95.62533333333334,1,9,2017,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,12.0,13.857142857142858,13.071428571428571,7.104659772022196,5.9544977920933
스포츠/야외 활동,2017-09-13,22,93.06863636363636,2,9,2017,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,10.0,13.857142857142858,13.928571428571429,7.104659772022196,6.330199726029867
스포츠/야외 활동,2017-09-14,22,78.39954545454545,3,9,2017,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,13.0,16.571428571428573,14.571428571428571,5.769377287516763,6.676183683170243
스포츠/야외 활동,2017-09-15,14,88.41642857142857,4,9,2017,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,22.0,17.142857142857142,14.0,5.1777914026661795,6.324555320336761
스포츠/야외 활동,2017-09-16,18,101.10888888888888,5,9,2017,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,7.0,18.571428571428573,14.785714285714286,3.25868802112869,6.0660286264328915
스포츠/야외 활동,2017-09-17,11,94.13181818181819,6,9,2017,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,8.0,17.571428571428573,15.0,4.353433237386436,5.857276867938917
스포츠/야외 활동,2017-09-18,21,199.98571428571427,0,9,2017,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,12.0,17.571428571428573,15.642857142857142,4.353433237386436,5.994961254216783
스포츠/야외 활동,2017-09-19,16,118.27250000000001,1,9,2017,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,14.0,17.714285714285715,15.785714285714286,4.270608298368657,5.976602732303716
스포츠/야외 활동,2017-09-20,17,158.45000000000002,2,9,2017,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,22.0,17.0,15.428571428571429,3.829708431025351,5.720600905960382
스포츠/야외 활동,2017-09-21,27,105.54962962962964,3,9,2017,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,3.0,17.714285714285715,17.142857142857142,5.154748157905347,5.289425486574321
스포츠/야외 활동,2017-09-22,14,94.03,4,9,2017,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,10.0,17.714285714285715,17.428571428571427,5.154748157905347,4.97245158098847
스포츠/야외 활동,2017-09-23,13,89.87461538461538,5,9,2017,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,8.0,17.0,17.785714285714285,5.44671154612273,4.388421328706004
스포츠/야외 활동,2017-09-24,10,79.165,6,9,2017,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,18.0,16.857142857142858,17.214285714285715,5.639993245521115,4.8544756736370696
스포츠/야외 활동,2017-09-25,13,103.56692307692309,0,9,2017,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,21.0,15.714285714285714,16.642857142857142,5.468524655221176,4.845412467274794
스포츠/야외 활동,2017-09-26,18,124.8411111111111,1,9,2017,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,15.0,16.0,16.857142857142858,5.537749241945382,4.833491218843516
스포츠/야외 활동,2017-09-27,18,96.74444444444445,2,9,2017,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,22.0,16.142857142857142,16.571428571428573,5.580578567035602,4.619595148999462
스포츠/야외 활동,2017-09-28,15,88.94,3,9,2017,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,22.0,14.428571428571429,16.071428571428573,2.8784916685156943,4.358268634963376
스포츠/야외 활동,2017-09-29,9,85.70777777777778,4,9,2017,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.0,13.714285714285714,15.714285714285714,3.54562104171167,4.730076783058221
스포츠/야외 활동,2017-09-30,19,72.32789473684211,5,9,2017,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,18.0,14.571428571428571,15.785714285714286,4.035556254807293,4.7745893327807085
스포츠/야외 활동,2017-10-01,14,77.57714285714285,6,10,2017,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,11.0,15.142857142857142,16.0,3.5321651258386058,4.607685886729831
스포츠/야외 활동,2017-10-02,24,89.09208333333333,0,10,2017,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,21.0,16.714285714285715,16.214285714285715,4.680252333449756,4.9174504248969
스포츠/야외 활동,2017-10-03,20,89.0515,1,10,2017,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,17.0,16.5,4.830458915396478,5.019193928541486
스포츠/야외 활동,2017-10-04,11,170.24272727272728,2,10,2017,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,17.0,16.0,16.071428571428573,5.29150262212918,5.225150505219714
스포츠/야외 활동,2017-10-05,18,167.36944444444444,3,10,2017,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,27.0,16.428571428571427,15.428571428571429,5.3184315625675085,4.237457251234991
스포츠/야외 활동,2017-10-06,18,95.45277777777778,4,10,2017,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,14.0,17.714285714285715,15.714285714285714,4.1918287860346295,4.268463449507359
스포츠/야외 활동,2017-10-07,5,83.1,5,10,2017,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,13.0,15.714285714285714,15.142857142857142,6.290582530372569,5.111933893534638
스포츠/야외 활동,2017-10-08,20,119.8925,6,10,2017,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,10.0,16.571428571428573,15.857142857142858,6.425396041156861,5.036133175625661
스포츠/야외 활동,2017-10-09,22,92.63454545454546,0,10,2017,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,13.0,16.285714285714285,16.5,6.074928962939557,5.214624405679444
스포츠/야외 활동,2017-10-10,31,84.65451612903226,1,10,2017,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.0,17.857142857142858,17.428571428571427,8.234653836654203,6.50105654980298
스포츠/야외 활동,2017-10-11,14,82.41214285714285,2,10,2017,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,18.0,18.285714285714285,17.142857142857142,7.889112449325033,6.561626707985226
스포츠/야외 활동,2017-10-12,7,99.75285714285714,3,10,2017,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.0,16.714285714285715,16.571428571428573,8.976158898517147,7.089692254515443
스포츠/야외 활동,2017-10-13,12,102.64,4,10,2017,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,9.0,15.857142857142858,16.785714285714285,9.118270512704541,6.88564360913981
스포츠/야외 활동,2017-10-14,9,113.79666666666668,5,10,2017,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,19.0,16.428571428571427,16.071428571428573,8.423323628614831,7.151807579091574
스포츠/야외 활동,2017-10-15,11,150.54090909090908,6,10,2017,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.0,15.142857142857142,15.857142857142858,8.474050024015895,7.262730392025632
스포츠/야외 활동,2017-10-16,19,100.85631578947368,0,10,2017,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,24.0,14.714285714285714,15.5,8.138678961483567,6.947606117881959
스포츠/야외 활동,2017-10-17,18,95.09555555555556,1,10,2017,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,20.0,12.857142857142858,15.357142857142858,4.450789122113493,6.8680659337494525
스포츠/야외 활동,2017-10-18,25,102.7632,2,10,2017,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,11.0,14.428571428571429,16.357142857142858,6.425396041156862,7.196229171289246
스포츠/야외 활동,2017-10-19,17,121.04823529411766,3,10,2017,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,18.0,15.857142857142858,16.285714285714285,5.550632739564364,7.183619951277742
스포츠/야외 활동,2017-10-20,7,163.74285714285716,4,10,2017,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,18.0,15.142857142857142,15.5,6.388233230676835,7.572724334488474
스포츠/야외 활동,2017-10-21,6,147.75,5,10,2017,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,5.0,14.714285714285714,15.571428571428571,6.945365018348223,7.470086867111911
스포츠/야외 활동,2017-10-22,18,100.80444444444444,6,10,2017,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,20.0,15.714285714285714,15.428571428571429,6.824326235712105,7.397653325567155
스포츠/야외 활동,2017-10-23,21,93.24,0,10,2017,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,22.0,16.0,15.357142857142858,7.023769168568491,7.333874438911151
스포츠/야외 활동,2017-10-24,13,109.08,1,10,2017,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,31.0,15.285714285714286,14.071428571428571,7.040698017343773,5.797403738734282
스포츠/야외 활동,2017-10-25,18,92.68388888888889,2,10,2017,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,14.0,14.285714285714286,14.357142857142858,5.822779568622005,5.891416740376742
스포츠/야외 활동,2017-10-26,11,105.42636363636365,3,10,2017,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,7.0,13.428571428571429,14.642857142857142,5.798193478924929,5.596800498872183
스포츠/야외 활동,2017-10-27,9,64.22,4,10,2017,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,12.0,13.714285714285714,14.428571428571429,5.468524655221175,5.760799700285828
스포츠/야외 활동,2017-10-28,3,211.71,5,10,2017,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,9.0,13.285714285714286,14.0,6.237368187365715,6.385078759829897
스포츠/야외 활동,2017-10-29,12,79.70333333333333,6,10,2017,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.0,12.428571428571429,14.071428571428571,5.883795341363223,6.354456772936692
스포츠/야외 활동,2017-10-30,14,108.56785714285715,0,10,2017,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,19.0,11.428571428571429,13.714285714285714,4.649628761422525,6.194644975591943
스포츠/야외 활동,2017-10-31,16,111.5625,1,10,2017,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,18.0,11.857142857142858,13.571428571428571,4.947341758580098,6.110700396898826
스포츠/야외 활동,2017-11-01,12,150.75583333333336,2,11,2017,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,25.0,11.0,12.642857142857142,4.163331998932258,5.153149042570497
스포츠/야외 활동,2017-11-02,16,128.10125,3,11,2017,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,17.0,11.714285714285714,12.571428571428571,4.572172558506716,5.094707445579592
스포츠/야외 활동,2017-11-03,14,148.40714285714284,4,11,2017,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,7.0,12.428571428571429,13.071428571428571,4.4668088108157145,4.843144015620856
스포츠/야외 활동,2017-11-04,8,119.925,5,11,2017,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,6.0,13.142857142857142,13.214285714285714,2.794552524023077,4.643913658320342
스포츠/야외 활동,2017-11-05,14,66.46857142857144,6,11,2017,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,18.0,13.428571428571429,12.928571428571429,2.7602622373694063,4.445642390446675
스포츠/야외 활동,2017-11-06,10,118.399,0,11,2017,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,21.0,12.857142857142858,12.142857142857142,3.0237157840738083,3.840215195435399
스포츠/야외 활동,2017-11-07,14,94.35428571428572,1,11,2017,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,13.0,12.571428571428571,12.214285714285714,2.760262237369406,3.866594037463675
스포츠/야외 활동,2017-11-08,8,68.035,2,11,2017,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,18.0,12.0,11.5,3.265986323710895,3.6321216516394266
스포츠/야외 활동,2017-11-09,18,85.2811111111111,3,11,2017,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,11.0,12.285714285714286,12.0,3.7289089429432094,4.019184762342527
스포츠/야외 활동,2017-11-10,16,135.999375,4,11,2017,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,9.0,12.571428571428571,12.5,3.952094080237407,4.052539564652898
스포츠/야외 활동,2017-11-11,14,109.40642857142858,5,11,2017,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,3.0,13.428571428571429,13.285714285714286,3.408672412985378,2.9981679387604587
스포츠/야외 활동,2017-11-12,21,150.81095238095236,6,11,2017,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,12.0,14.428571428571429,13.928571428571429,4.4668088108157145,3.6047892441175553
스포츠/야외 활동,2017-11-13,15,80.138,0,11,2017,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.0,15.142857142857142,14.0,4.017817460121488,3.6162028533979114
스포츠/야외 활동,2017-11-14,9,93.9877777777778,1,11,2017,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,16.0,14.428571428571429,13.5,4.649628761422525,3.7977726265637677
스포츠/야외 활동,2017-11-15,17,76.61941176470589,2,11,2017,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,12.0,15.714285714285714,13.857142857142858,3.7289089429432107,3.880070238403575
스포츠/야외 활동,2017-11-16,15,184.90733333333336,3,11,2017,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,16.0,15.285714285714286,13.785714285714286,3.5923198500080487,3.8466483198628154
스포츠/야외 활동,2017-11-17,16,98.7725,4,11,2017,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.0,15.285714285714286,13.928571428571429,3.5923198500080487,3.8920883402553654
스포츠/야외 활동,2017-11-18,10,129.743,5,11,2017,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,8.0,14.714285714285714,14.071428571428571,4.11154008915903,3.6891584555139705
스포츠/야외 활동,2017-11-19,13,107.51615384615386,6,11,2017,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,13.571428571428571,14.0,3.0472470011002097,3.7003118371709984
스포츠/야외 활동,2017-11-20,18,92.74222222222222,0,11,2017,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,10.0,14.0,14.571428571428571,3.464101615137746,3.6524867338101905
스포츠/야외 활동,2017-11-21,19,98.50157894736842,1,11,2017,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.0,15.428571428571429,14.928571428571429,3.1014589500826166,3.8323378226368905
스포츠/야외 활동,2017-11-22,13,56.62538461538462,2,11,2017,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,8.0,14.857142857142858,15.285714285714286,3.132015933791486,3.33809184158513
스포츠/야외 활동,2017-11-23,23,83.98260869565217,3,11,2017,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,18.0,16.0,15.642857142857142,4.396968652757634,3.875110774737099
스포츠/야외 활동,2017-11-24,90,94.59866666666667,4,11,2017,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,16.0,26.571428571428573,20.928571428571427,28.312877770001545,20.25401873024893
스포츠/야외 활동,2017-11-25,37,144.48567567567568,5,11,2017,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,14.0,30.428571428571427,22.571428571428573,27.5067091383002,20.57898212969984
스포츠/야외 활동,2017-11-26,22,80.13863636363637,6,11,2017,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,21.0,31.714285714285715,22.642857142857142,26.756396653973454,20.574843275810768
스포츠/야외 활동,2017-11-27,25,81.8268,0,11,2017,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,15.0,32.714285714285715,23.357142857142858,26.28506727982186,20.462375013883186
스포츠/야외 활동,2017-11-28,48,100.91250000000001,1,11,2017,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,9.0,36.857142857142854,26.142857142857142,26.047575520116848,21.004970630990915
스포츠/야외 활동,2017-11-29,25,56.8648,2,11,2017,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,17.0,38.57142857142857,26.714285714285715,24.568659866159724,20.845322557530075
스포츠/야외 활동,2017-11-30,17,168.45176470588237,3,11,2017,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,15.0,37.714285714285715,26.857142857142858,25.296338903184424,20.76556744249458
스포츠/야외 활동,2017-12-01,32,145.5621875,4,12,2017,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,16.0,29.428571428571427,28.0,10.469911538262755,20.561352843848343
스포츠/야외 활동,2017-12-02,14,95.00071428571428,5,12,2017,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,10.0,26.142857142857142,28.285714285714285,11.275764148954922,20.318345524061854
스포츠/야외 활동,2017-12-03,17,103.09352941176472,6,12,2017,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,13.0,25.428571428571427,28.571428571428573,11.731114508820019,20.11396103634061
스포츠/야외 활동,2017-12-04,24,75.89791666666666,0,12,2017,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,18.0,25.285714285714285,29.0,11.743285822322553,19.93450815507157
스포츠/야외 활동,2017-12-05,31,90.0151612903226,1,12,2017,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,19.0,22.857142857142858,29.857142857142858,7.104659772022193,19.728375280513866
스포츠/야외 활동,2017-12-06,14,155.49142857142857,2,12,2017,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,13.0,21.285714285714285,29.928571428571427,7.739816658342875,19.66435387158227
스포츠/야외 활동,2017-12-07,25,135.6064,3,12,2017,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,23.0,22.428571428571427,30.071428571428573,7.590721152765894,19.617356074167045
스포츠/야외 활동,2017-12-08,27,136.3062962962963,4,12,2017,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,90.0,21.714285714285715,25.571428571428573,6.72592709134549,9.35384976865168
스포츠/야외 활동,2017-12-09,20,107.1605,5,12,2017,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,37.0,22.571428571428573,24.357142857142858,5.912053869204924,8.845747721207767
스포츠/야외 활동,2017-12-10,18,123.6588888888889,6,12,2017,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,22.0,22.714285714285715,24.071428571428573,5.76524893114731,8.991143383388957
스포츠/야외 활동,2017-12-11,28,136.34821428571428,0,12,2017,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,25.0,23.285714285714285,24.285714285714285,6.102302453836192,9.050529703397896
스포츠/야외 활동,2017-12-12,16,178.723125,1,12,2017,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,48.0,21.142857142857142,22.0,5.55063273956436,6.189320827658889
스포츠/야외 활동,2017-12-13,23,90.26478260869565,2,12,2017,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,25.0,22.428571428571427,21.857142857142858,4.5773770821706306,6.13761595982752
스포츠/야외 활동,2017-12-14,25,115.67040000000001,3,12,2017,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,17.0,22.428571428571427,22.428571428571427,4.5773770821706306,6.02193791596493
스포츠/야외 활동,2017-12-15,16,126.03625,4,12,2017,25.0,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,32.0,20.857142857142858,21.285714285714285,4.6342410895626065,5.566777433040667
스포츠/야외 활동,2017-12-16,7,195.08142857142857,5,12,2017,16.0,25.0,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,14.0,19.0,20.785714285714285,7.023769168568486,6.506547843147295
스포츠/야외 활동,2017-12-17,14,94.31714285714285,6,12,2017,7.0,16.0,25.0,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.0,18.428571428571427,20.571428571428573,7.276838664721161,6.687695770986792
스포츠/야외 활동,2017-12-18,20,117.93900000000001,0,12,2017,14.0,7.0,16.0,25.0,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,24.0,17.285714285714285,20.285714285714285,6.047431568147625,6.615001266684812
스포츠/야외 활동,2017-12-19,20,111.375,1,12,2017,20.0,14.0,7.0,16.0,25.0,23.0,16.0,28.0,18.0,20.0,27.0,25.0,14.0,31.0,17.857142857142858,19.5,6.094494002200431,5.853992720291913
