,price,product_weight_g,dist,order_delivered_customer_day,seller_id_mean,seller_city_mean,customer_city_mean,cluster
24284,19.9,300.0,650.4544473797542,15,8.075601374570446,8.164498531263114,11.12,2.0
102360,53.9,1650.0,459.66418791700386,13,8.292792792792794,8.292792792792794,10.7578125,2.0
21831,24.99,350.0,818.7739598503985,19,5.743781094527363,5.20036210018105,10.7578125,3.0
73751,39.9,1200.0,6.486329229395228,1,4.796052631578948,5.20036210018105,3.751412429378531,0.0
105171,13.99,200.0,562.4103650587006,3,8.13469387755102,8.164498531263114,7.961165048543689,0.0
44096,24.77,150.0,22.296283997311765,1,4.388535031847134,5.20036210018105,4.188768009408998,0.0
102119,75.0,2600.0,25.41133788956133,0,5.0395189003436425,5.20036210018105,3.836734693877551,0.0
66106,54.85,187.0,339.96527237260335,2,6.209302325581396,7.735135135135135,4.188768009408998,0.0
101248,49.0,833.0,424.82494815671544,10,8.313725490196079,8.26126126126126,7.949838187702265,2.0
101532,134.9,2300.0,2.3128354726203804,1,6.209302325581396,7.735135135135135,6.367977528089888,0.0
71480,15.9,375.0,85.82520262320065,2,5.934782608695652,5.20036210018105,5.748538011695906,0.0
43464,169.99,1000.0,17.507383752067724,11,6.2924528301886795,6.593373493975903,10.72463768115942,2.0
45605,45.0,600.0,123.23895197144284,4,7.230769230769231,8.164498531263114,5.133333333333334,0.0
81978,114.9,7300.0,478.132009791796,7,6.3426573426573425,5.20036210018105,7.747474747474747,1.0
36325,69.9,2600.0,106.95485182881656,2,5.0395189003436425,5.20036210018105,3.7177914110429446,0.0
61913,12.3,200.0,357.5285148625441,2,5.934782608695652,5.20036210018105,8.893838158871567,0.0
52023,89.99,250.0,19.355348323065503,3,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
63015,39.99,350.0,8.554887220453693,2,5.743781094527363,5.20036210018105,4.188768009408998,0.0
99074,99.9,584.0,272.61856909925757,5,8.12719298245614,8.26126126126126,4.188768009408998,1.0
17904,24.9,333.0,3.921590884566418,1,4.780952380952381,5.20036210018105,4.188768009408998,0.0
10830,229.99,2150.0,19.979550923901375,7,6.062874251497006,5.20036210018105,3.944881889763779,1.0
34734,150.0,1000.0,287.5056502524102,4,8.313725490196079,8.26126126126126,4.188768009408998,0.0
91338,99.99,1400.0,937.7863751780122,4,6.2924528301886795,6.593373493975903,9.09181141439206,0.0
57331,45.9,150.0,303.8895367287401,6,5.522875816993464,5.20036210018105,8.893838158871567,1.0
36154,84.99,600.0,883.1188990847405,6,5.0365448504983386,5.063977746870654,9.09181141439206,1.0
26737,19.69,220.0,30.746226303655913,4,5.743781094527363,5.20036210018105,3.859154929577465,0.0
64690,9.99,200.0,341.75066139350713,7,4.388535031847134,5.20036210018105,8.893838158871567,1.0
99266,39.99,800.0,357.4247411351024,11,7.84549356223176,8.164498531263114,5.169934640522876,2.0
8157,110.0,3500.0,835.8695303959561,21,5.0395189003436425,5.20036210018105,10.385906040268456,3.0
44193,269.99,1538.0,46.86682183610521,1,6.2924528301886795,6.593373493975903,8.893838158871567,0.0
53087,31.9,200.0,477.38612767282,6,5.259803921568627,5.259803921568627,4.188768009408998,1.0
54365,122.99,400.0,374.1853207786771,9,5.575342465753424,5.526881720430108,8.623376623376624,1.0
45124,19.9,3225.0,312.55760151720244,13,8.13469387755102,8.164498531263114,4.188768009408998,2.0
19396,24.9,300.0,301.4592444946671,8,8.075601374570446,8.164498531263114,4.188768009408998,1.0
14715,19.99,100.0,32.54143070616192,1,5.0365448504983386,5.063977746870654,3.9894736842105263,0.0
23373,59.9,1550.0,408.07730262639615,1,8.292792792792794,8.292792792792794,3.859154929577465,0.0
71614,159.9,8150.0,12.418347174262395,0,4.780952380952381,5.20036210018105,4.188768009408998,0.0
20311,299.0,2750.0,5.299380745709728,2,9.76923076923077,7.735135135135135,6.367977528089888,0.0
7378,34.9,167.0,878.9127964323358,7,8.570652173913043,8.041666666666666,8.893838158871567,1.0
16621,20.9,200.0,3.82200872527578,4,5.259803921568627,5.259803921568627,7.949838187702265,0.0
39036,18.9,150.0,538.8654491490697,2,8.570652173913043,8.041666666666666,4.188768009408998,0.0
71078,34.99,200.0,329.881704480077,4,5.0365448504983386,5.063977746870654,8.893838158871567,0.0
62557,150.0,3800.0,738.0891722394638,5,4.796052631578948,5.20036210018105,10.873239436619718,1.0
105474,12.47,125.0,152.59943836984905,1,4.388535031847134,5.20036210018105,4.163043478260869,0.0
29362,69.0,1200.0,315.47060861969237,7,8.13469387755102,8.164498531263114,3.751412429378531,1.0
22495,39.0,550.0,16.72169473532515,1,5.333333333333333,5.20036210018105,4.188768009408998,0.0
74718,79.9,1383.0,282.93277544187725,4,8.455645161290322,8.164498531263114,3.859154929577465,0.0
58752,24.99,150.0,876.4285364216012,6,4.114583333333333,5.20036210018105,9.09181141439206,1.0
89647,113.9,3600.0,18.39198204641798,1,5.054347826086956,5.526881720430108,4.188768009408998,0.0
60455,59.0,250.0,14.060836578695968,0,5.247990815154994,5.20036210018105,4.188768009408998,0.0
91989,255.0,3000.0,338.03247098069704,2,6.209302325581396,7.735135135135135,4.188768009408998,0.0
35592,18.99,167.0,909.3643465742654,13,4.873333333333333,5.20036210018105,10.283333333333331,2.0
25556,19.9,200.0,56.02036300651156,2,4.780952380952381,5.20036210018105,5.698630136986301,0.0
94977,24.75,700.0,292.1598265198321,4,8.373983739837398,8.164498531263114,4.188768009408998,0.0
23730,55.0,250.0,32.812320078281815,1,5.247990815154994,5.20036210018105,4.188768009408998,0.0
36649,149.0,200.0,33.176078685492804,2,5.247990815154994,5.20036210018105,4.188768009408998,0.0
17813,79.99,550.0,35.44603410778186,1,5.0365448504983386,5.063977746870654,5.169934640522876,0.0
67798,99.99,1800.0,2135.711288239226,11,8.373983739837398,8.164498531263114,11.414285714285716,2.0
89145,125.0,125.0,443.64833219751944,6,7.049586776859504,8.041666666666666,7.1,1.0
86285,128.0,1225.0,313.59520480325693,5,8.39080459770115,8.26126126126126,3.9894736842105263,1.0
44192,233.35,3000.0,901.571910627922,4,7.927835051546392,8.164498531263114,10.873239436619718,0.0
44778,21.9,150.0,2.9283115295360043,1,5.934782608695652,5.20036210018105,4.188768009408998,0.0
52389,39.9,200.0,74.70029813689702,1,4.818181818181818,5.20036210018105,3.7177914110429446,0.0
91024,85.0,3100.0,456.42214294918347,9,5.0395189003436425,5.20036210018105,7.906666666666666,1.0
77159,49.0,250.0,830.8737723805759,18,5.247990815154994,5.20036210018105,10.385906040268456,3.0
419,84.0,1825.0,579.8982050676943,19,8.455645161290322,8.164498531263114,8.893838158871567,3.0
62843,49.9,200.0,899.2491974032698,15,4.517647058823529,5.20036210018105,10.283333333333331,2.0
40633,79.9,1825.0,294.6649953032863,6,8.455645161290322,8.164498531263114,4.188768009408998,1.0
66062,113.0,1625.0,298.25528914165693,2,8.39080459770115,8.26126126126126,4.188768009408998,0.0
16471,45.65,200.0,206.48541060935136,2,8.313725490196079,8.26126126126126,5.748538011695906,0.0
45271,47.99,1200.0,302.26149045372716,17,7.84549356223176,8.164498531263114,4.188768009408998,3.0
75210,49.0,250.0,452.3588350681907,5,5.247990815154994,5.20036210018105,7.906666666666666,1.0
2211,39.99,1050.0,291.9369333757705,5,8.13469387755102,8.164498531263114,4.188768009408998,1.0
10577,69.9,2600.0,831.560710547988,10,5.0395189003436425,5.20036210018105,10.7578125,2.0
91993,29.9,70.0,10.61710905960746,3,5.743781094527363,5.20036210018105,4.188768009408998,0.0
22151,84.9,1550.0,565.835616695784,15,8.455645161290322,8.164498531263114,7.961165048543689,2.0
108831,13.9,250.0,952.7741758223548,14,7.230769230769231,8.164498531263114,10.385906040268456,2.0
95413,189.99,3450.0,314.82907044763624,6,8.373983739837398,8.164498531263114,4.188768009408998,1.0
100415,99.99,4475.0,367.3895806783702,8,6.062874251497006,5.20036210018105,10.72463768115942,1.0
20570,24.9,300.0,7.301805846128758,1,5.205128205128205,5.063977746870654,4.188768009408998,0.0
87009,53.9,1550.0,661.584853155375,13,8.292792792792794,8.292792792792794,8.893838158871567,2.0
57546,29.99,500.0,125.60147503407048,8,7.84549356223176,8.164498531263114,5.133333333333334,1.0
18608,98.9,173.0,457.0804260158253,6,7.049586776859504,8.041666666666666,3.756410256410256,1.0
103151,24.75,800.0,298.31274014116644,4,8.373983739837398,8.164498531263114,4.188768009408998,0.0
32388,225.0,5300.0,15.5439486988138,1,4.796052631578948,5.20036210018105,3.944881889763779,0.0
3766,45.95,350.0,315.40069491473486,12,8.373983739837398,8.164498531263114,4.188768009408998,2.0
86272,13.98,225.0,321.69329203789954,4,4.388535031847134,5.20036210018105,8.893838158871567,0.0
77904,98.0,7200.0,16.53228963602902,1,5.798507462686567,5.526881720430108,4.188768009408998,0.0
93396,185.0,281.0,276.8640293287454,3,8.12719298245614,8.26126126126126,3.836734693877551,0.0
84679,59.9,200.0,27.2966991236784,1,5.522875816993464,5.20036210018105,3.774509803921569,0.0
6085,89.9,1383.0,1464.1013993707988,9,8.455645161290322,8.164498531263114,12.223880597014926,1.0
498,45.9,700.0,217.50463701263783,6,8.075601374570446,8.164498531263114,5.748538011695906,1.0
83321,53.99,200.0,20.057139997148987,4,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
65634,18.9,250.0,297.4632004968672,4,7.230769230769231,8.164498531263114,4.188768009408998,0.0
583,59.99,200.0,17.630551520006197,0,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
91875,29.0,200.0,88.4728179472495,1,5.247990815154994,5.20036210018105,5.748538011695906,0.0
33565,56.99,400.0,26.36410375671782,6,5.0365448504983386,5.063977746870654,3.944881889763779,1.0
100778,124.67,900.0,665.089140928342,7,8.075601374570446,8.164498531263114,9.09181141439206,1.0
2125,150.0,4000.0,422.3033239415276,5,4.796052631578948,5.20036210018105,5.463414634146342,1.0
1189,38.4,750.0,13.041438629701808,2,4.796052631578948,5.20036210018105,4.188768009408998,0.0
68441,150.0,4000.0,2118.7432691338213,10,4.796052631578948,5.20036210018105,11.414285714285716,2.0
66655,21.9,150.0,340.47033638028813,7,5.934782608695652,5.20036210018105,6.367977528089888,1.0
106663,35.0,450.0,608.8559023195701,5,7.84549356223176,8.164498531263114,9.10344827586207,1.0
2297,119.0,584.0,289.5662241446099,6,8.12719298245614,8.26126126126126,4.188768009408998,1.0
60751,69.9,2600.0,24.74128829882136,2,5.0395189003436425,5.20036210018105,4.17948717948718,0.0
69221,13.99,113.0,98.2217831349844,3,4.388535031847134,5.20036210018105,5.748538011695906,0.0
71363,89.9,2050.0,301.4151609949458,5,8.455645161290322,8.164498531263114,4.188768009408998,1.0
109295,29.99,250.0,345.64375219811365,7,6.062874251497006,5.20036210018105,8.893838158871567,1.0
94557,12.9,700.0,352.5265056091187,7,8.455645161290322,8.164498531263114,5.169934640522876,1.0
66796,56.99,400.0,345.7298032912923,7,5.0365448504983386,5.063977746870654,8.893838158871567,1.0
54467,59.9,1750.0,661.226206687897,10,8.292792792792794,8.292792792792794,8.893838158871567,2.0
68600,49.95,450.0,286.81227740969166,1,8.373983739837398,8.164498531263114,3.859154929577465,0.0
36124,45.9,600.0,360.11226797223,5,5.054347826086956,5.526881720430108,6.367977528089888,1.0
79803,11.99,275.0,85.40123389971261,4,4.388535031847134,5.20036210018105,4.150943396226415,0.0
13778,29.99,600.0,19.31685962470182,3,4.321100917431193,5.20036210018105,3.751412429378531,0.0
52975,17.99,200.0,340.6790150970786,6,5.934782608695652,5.20036210018105,6.367977528089888,1.0
12582,31.9,200.0,485.717599137758,4,5.259803921568627,5.259803921568627,4.188768009408998,0.0
30049,29.5,1867.0,876.0730745758513,7,5.0395189003436425,5.20036210018105,9.09181141439206,1.0
47239,39.0,500.0,26.56664524322141,5,5.0395189003436425,5.20036210018105,4.17948717948718,1.0
62881,140.9,250.0,569.2875300595373,5,8.470588235294118,8.041666666666666,11.12,1.0
79069,84.99,600.0,101.7666012114835,0,5.0365448504983386,5.063977746870654,5.748538011695906,0.0
100954,21.9,150.0,391.3972864999183,7,5.934782608695652,5.20036210018105,8.623376623376624,1.0
54986,145.0,200.0,84.16374035358139,17,5.247990815154994,5.20036210018105,5.748538011695906,3.0
95077,66.9,550.0,12.343301742627776,6,5.054347826086956,5.526881720430108,3.944881889763779,1.0
105121,49.9,1650.0,338.10514631567446,10,8.292792792792794,8.292792792792794,5.748538011695906,2.0
18355,59.9,850.0,659.9141729713741,15,9.76923076923077,7.735135135135135,8.893838158871567,2.0
21969,144.0,4338.0,243.97500280977016,4,8.12719298245614,8.26126126126126,4.700787401574803,0.0
107004,44.9,200.0,11.562528878803844,1,4.818181818181818,5.20036210018105,4.188768009408998,0.0
74014,78.0,250.0,22.019299481189055,2,5.247990815154994,5.20036210018105,4.188768009408998,0.0
67574,19.99,100.0,8.721287130441091,0,4.1875,5.20036210018105,4.188768009408998,0.0
65387,189.0,450.0,4.51125262565754,6,5.247990815154994,5.20036210018105,4.188768009408998,1.0
106784,49.0,250.0,1469.093515149706,9,5.247990815154994,5.20036210018105,12.223880597014926,1.0
101795,75.0,2600.0,8.37621379275041,2,5.0395189003436425,5.20036210018105,4.188768009408998,0.0
63889,159.9,3127.0,826.4888171183711,6,6.209302325581396,7.735135135135135,7.949838187702265,1.0
89962,39.99,400.0,92.4060937858126,11,5.333333333333333,5.20036210018105,5.748538011695906,2.0
33294,230.0,14900.0,348.7123176155722,3,4.796052631578948,5.20036210018105,6.367977528089888,0.0
47646,27.9,500.0,943.1268762841208,12,7.230769230769231,8.164498531263114,10.385906040268456,2.0
23248,49.0,250.0,108.77420431179571,2,5.247990815154994,5.20036210018105,3.7177914110429446,0.0
105741,79.05,550.0,906.95943969689,15,8.455645161290322,8.164498531263114,11.12280701754386,2.0
85707,55.0,250.0,33.63448825186582,3,5.247990815154994,5.20036210018105,4.188768009408998,0.0
88267,25.99,200.0,37.25746143226147,0,5.185567010309279,5.20036210018105,3.5444444444444443,0.0
14351,139.0,5417.0,87.88144522232216,1,5.798507462686567,5.526881720430108,5.748538011695906,0.0
9647,149.0,300.0,495.58271634032775,6,5.247990815154994,5.20036210018105,7.747474747474747,1.0
108946,28.99,550.0,550.7134540382726,15,7.84549356223176,8.164498531263114,7.949838187702265,2.0
66683,53.9,1550.0,578.1621975364741,7,8.292792792792794,8.292792792792794,7.949838187702265,1.0
57923,94.35,950.0,304.3506350202648,5,8.455645161290322,8.164498531263114,4.188768009408998,1.0
51713,74.9,180.0,911.2301703712362,9,7.0962962962962965,8.041666666666666,7.949838187702265,1.0
29584,27.99,300.0,743.466642232013,6,5.743781094527363,5.20036210018105,10.873239436619718,1.0
77313,78.0,2200.0,339.9180559004036,3,4.796052631578948,5.20036210018105,6.367977528089888,0.0
77572,57.9,600.0,574.6458537456207,21,7.230769230769231,8.164498531263114,8.893838158871567,3.0
102943,56.99,850.0,291.14774560716023,15,7.84549356223176,8.164498531263114,4.188768009408998,2.0
19105,69.99,1100.0,385.2856862199964,17,6.062874251497006,5.20036210018105,8.623376623376624,3.0
90143,42.9,350.0,17.455587264201412,6,5.054347826086956,5.526881720430108,4.188768009408998,1.0
45875,15.99,250.0,352.4861075236903,11,4.1875,5.20036210018105,8.893838158871567,2.0
57224,114.9,2300.0,293.2130588788235,15,9.006535947712418,8.164498531263114,7.906666666666666,2.0
84448,133.9,125.0,546.8993980210315,5,7.049586776859504,8.041666666666666,4.188768009408998,1.0
57885,59.9,1850.0,174.86523143948202,3,8.292792792792794,8.292792792792794,5.395348837209302,0.0
107707,32.5,200.0,498.0045653101304,10,8.313725490196079,8.26126126126126,8.893838158871567,2.0
85178,69.99,450.0,50.38719526011687,8,4.114583333333333,5.20036210018105,4.700787401574803,1.0
65935,25.0,250.0,225.74002703542857,6,5.0395189003436425,5.20036210018105,7.1,1.0
89656,42.9,700.0,565.0456371207109,7,7.230769230769231,8.164498531263114,10.7578125,1.0
99796,29.0,600.0,243.91083348488087,6,8.313725490196079,8.26126126126126,4.700787401574803,1.0
51645,38.4,950.0,114.74522033202386,5,4.796052631578948,5.20036210018105,6.771929824561403,1.0
73917,19.99,100.0,331.62269389666574,3,4.114583333333333,5.20036210018105,7.961165048543689,0.0
40261,89.99,250.0,2129.8136979995206,9,5.0365448504983386,5.063977746870654,11.414285714285716,1.0
88574,14.0,250.0,343.3930327812007,7,8.13469387755102,8.164498531263114,3.7177914110429446,1.0
24085,74.9,1000.0,301.78627302965486,4,9.006535947712418,8.164498531263114,4.188768009408998,0.0
50168,39.0,300.0,26.83002889589926,1,5.247990815154994,5.20036210018105,3.889908256880734,0.0
8870,122.99,400.0,864.5640565837965,6,5.575342465753424,5.526881720430108,9.09181141439206,1.0
60945,59.0,250.0,360.29642923502195,13,4.114583333333333,5.20036210018105,8.893838158871567,2.0
6262,21.9,150.0,339.8942766902366,6,5.934782608695652,5.20036210018105,6.367977528089888,1.0
14974,159.0,3300.0,336.8008318974197,5,4.5978260869565215,5.20036210018105,6.367977528089888,1.0
37311,45.9,800.0,15.468710464892686,20,4.838095238095238,5.20036210018105,4.188768009408998,3.0
1712,56.99,850.0,310.57410460463495,8,7.84549356223176,8.164498531263114,4.188768009408998,1.0
66800,59.99,800.0,582.6523438637298,9,7.84549356223176,8.164498531263114,8.893838158871567,1.0
77067,38.99,800.0,352.5265056091187,9,8.13469387755102,8.164498531263114,5.169934640522876,1.0
21196,200.0,9750.0,17.05562846451219,1,4.5978260869565215,5.20036210018105,4.188768009408998,0.0
71336,89.9,1383.0,962.9210596483113,11,8.455645161290322,8.164498531263114,10.385906040268456,2.0
105024,52.9,1350.0,545.8252969467321,13,8.455645161290322,8.164498531263114,8.893838158871567,2.0
89743,59.9,1650.0,417.79816480864105,7,8.292792792792794,8.292792792792794,3.944881889763779,1.0
55447,59.9,750.0,588.7536496388212,9,8.075601374570446,8.164498531263114,8.893838158871567,1.0
31495,89.99,250.0,882.7540219204067,8,5.0365448504983386,5.063977746870654,9.09181141439206,1.0
6043,115.0,584.0,305.35093587797684,4,8.12719298245614,8.26126126126126,3.889908256880734,0.0
11084,44.99,200.0,20.776571006913564,1,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
92483,21.9,2700.0,285.5238901690252,1,8.313725490196079,8.26126126126126,4.188768009408998,0.0
86694,11.9,100.0,549.4229443353458,6,8.570652173913043,8.041666666666666,4.188768009408998,1.0
17146,29.99,300.0,357.5641488902774,4,5.743781094527363,5.20036210018105,8.893838158871567,0.0
98176,105.9,1550.0,584.057611141571,19,9.006535947712418,8.164498531263114,8.893838158871567,3.0
86328,49.95,350.0,219.20868562499297,5,8.373983739837398,8.164498531263114,5.748538011695906,1.0
82874,24.99,300.0,11.744122129844236,2,5.743781094527363,5.20036210018105,4.188768009408998,0.0
15172,79.99,2500.0,368.4360246642742,16,5.0395189003436425,5.20036210018105,8.893838158871567,3.0
84962,49.9,1850.0,339.72818848156845,4,8.292792792792794,8.292792792792794,5.748538011695906,0.0
19027,175.5,600.0,581.156821219995,7,7.049586776859504,8.041666666666666,11.12,1.0
3996,59.9,156.0,2471.0881530930506,21,9.191919191919192,8.041666666666666,12.859154929577464,3.0
7435,119.99,1147.0,421.52688589735146,9,8.39080459770115,8.26126126126126,7.949838187702265,1.0
95742,12.9,250.0,304.9446939769915,7,7.230769230769231,8.164498531263114,3.944881889763779,1.0
79053,34.99,200.0,355.18176171174997,4,5.185567010309279,5.20036210018105,6.367977528089888,0.0
46144,199.99,733.0,939.1354401296404,6,6.2924528301886795,6.593373493975903,9.09181141439206,1.0
96159,49.9,1550.0,695.8451289819358,20,8.292792792792794,8.292792792792794,10.72463768115942,3.0
49541,59.0,1550.0,471.47098639139256,12,8.292792792792794,8.292792792792794,5.169934640522876,2.0
75587,69.9,800.0,318.29627683982136,4,8.455645161290322,8.164498531263114,4.188768009408998,0.0
66619,89.9,1383.0,583.6654974572855,13,8.455645161290322,8.164498531263114,8.893838158871567,2.0
62947,59.0,1550.0,575.5922558572796,12,8.292792792792794,8.292792792792794,7.949838187702265,2.0
63316,29.99,300.0,50.88853544096303,3,4.321100917431193,5.20036210018105,5.169934640522876,0.0
69088,99.0,1550.0,573.9140479410859,11,8.455645161290322,8.164498531263114,8.893838158871567,2.0
101069,89.99,1400.0,585.290408725889,8,8.13469387755102,8.164498531263114,8.893838158871567,1.0
107893,67.0,1400.0,90.48826061184562,0,4.796052631578948,5.20036210018105,3.7177914110429446,0.0
101392,12.5,350.0,16.84457184605265,1,4.388535031847134,5.20036210018105,4.188768009408998,0.0
88895,52.9,1350.0,421.4391297193655,7,8.455645161290322,8.164498531263114,6.367977528089888,1.0
1461,177.0,760.0,2175.546686901495,7,8.313725490196079,8.26126126126126,12.578947368421051,1.0
52901,114.9,2300.0,311.8683954318189,12,9.006535947712418,8.164498531263114,4.188768009408998,2.0
41056,205.0,2900.0,894.3643981080291,6,4.5978260869565215,5.20036210018105,10.283333333333331,1.0
10775,39.9,200.0,1454.2550773206417,8,5.522875816993464,5.20036210018105,12.223880597014926,1.0
25655,229.04,7625.0,33.43059725523348,3,5.798507462686567,5.526881720430108,4.188768009408998,0.0
17808,210.0,16800.0,298.7334636845957,5,8.455645161290322,8.164498531263114,4.188768009408998,1.0
100240,50.9,600.0,300.4889982896376,7,8.075601374570446,8.164498531263114,4.188768009408998,1.0
80526,74.9,107.0,438.3830820398942,6,9.191919191919192,8.041666666666666,7.1,1.0
85001,84.99,900.0,43.269665336384605,5,5.0365448504983386,5.063977746870654,3.836734693877551,1.0
39990,24.99,150.0,9.96988943596717,1,4.114583333333333,5.20036210018105,4.188768009408998,0.0
38730,116.9,1700.0,314.4985912001536,9,9.006535947712418,8.164498531263114,3.751412429378531,1.0
33990,89.99,1200.0,36.54775408501471,2,6.062874251497006,5.20036210018105,3.9894736842105263,0.0
40314,49.9,1550.0,764.3857085191266,19,8.292792792792794,8.292792792792794,11.12,3.0
39100,11.99,300.0,489.7350076155393,3,4.1875,5.20036210018105,7.949838187702265,0.0
49265,229.99,1400.0,2266.217195871113,8,6.2924528301886795,6.593373493975903,13.850746268656716,1.0
74486,55.0,200.0,140.47999581812175,4,5.247990815154994,5.20036210018105,6.771929824561403,0.0
82322,74.9,180.0,537.3447848332953,5,7.0962962962962965,8.041666666666666,4.188768009408998,1.0
7042,108.0,1000.0,333.7360332871683,10,7.125,6.593373493975903,4.188768009408998,2.0
87396,94.99,1900.0,52.237211458442786,6,6.062874251497006,5.20036210018105,5.698630136986301,1.0
10891,150.0,3800.0,347.14838069222105,2,4.796052631578948,5.20036210018105,8.893838158871567,0.0
2423,17.99,117.0,427.2479188435984,18,5.743781094527363,5.20036210018105,5.463414634146342,3.0
53491,74.9,180.0,564.1373841059338,7,7.0962962962962965,8.041666666666666,4.188768009408998,1.0
32664,146.99,2425.0,363.0951027264845,10,5.322916666666667,5.20036210018105,8.893838158871567,2.0
4171,49.0,200.0,38.93564389263021,3,5.247990815154994,5.20036210018105,4.188768009408998,0.0
93974,67.9,150.0,944.7463456571036,5,9.191919191919192,8.041666666666666,9.09181141439206,1.0
60869,31.9,600.0,65.42967044210228,0,5.054347826086956,5.526881720430108,3.7177914110429446,0.0
28291,39.99,250.0,342.5410695058922,13,5.743781094527363,5.20036210018105,8.893838158871567,2.0
76864,53.9,1550.0,635.6579573980698,10,8.292792792792794,8.292792792792794,8.893838158871567,2.0
95627,56.99,250.0,351.29046652854447,6,5.0365448504983386,5.063977746870654,8.893838158871567,1.0
7751,72.99,1050.0,26.59231546320508,2,6.062874251497006,5.20036210018105,4.188768009408998,0.0
84063,53.0,650.0,303.79279640880486,8,8.13469387755102,8.164498531263114,4.188768009408998,1.0
64998,49.0,300.0,39.99518382975511,5,5.247990815154994,5.20036210018105,4.188768009408998,1.0
35802,129.99,1600.0,873.6647244981741,8,6.062874251497006,5.20036210018105,9.09181141439206,1.0
16138,89.9,588.0,13.040074301375965,1,6.3426573426573425,5.20036210018105,4.188768009408998,0.0
66959,89.9,1979.0,662.4971953497185,6,6.209302325581396,7.735135135135135,8.893838158871567,1.0
88369,19.99,150.0,491.1102326008566,2,4.1875,5.20036210018105,7.949838187702265,0.0
31147,144.99,1050.0,13.380842599142325,3,6.062874251497006,5.20036210018105,4.188768009408998,0.0
107770,79.9,1100.0,497.2332237129331,5,5.205128205128205,5.063977746870654,7.949838187702265,1.0
86125,34.9,360.0,20.45779700263686,1,5.205128205128205,5.063977746870654,4.188768009408998,0.0
78390,105.0,1000.0,464.55495966198066,12,7.125,6.593373493975903,7.1,2.0
38899,29.9,450.0,547.6681968844549,13,8.075601374570446,8.164498531263114,7.949838187702265,2.0
100730,99.9,584.0,1355.416721406919,19,8.12719298245614,8.26126126126126,12.223880597014926,3.0
84444,49.95,400.0,537.3936831726226,9,8.373983739837398,8.164498531263114,7.949838187702265,1.0
51959,75.0,5000.0,12.94711723411234,1,5.798507462686567,5.526881720430108,4.188768009408998,0.0
76746,49.0,1550.0,572.0191709064773,12,8.292792792792794,8.292792792792794,7.949838187702265,2.0
43661,24.99,250.0,89.28338514498091,2,4.1875,5.20036210018105,5.748538011695906,0.0
55031,29.99,500.0,591.4554526808464,11,7.84549356223176,8.164498531263114,8.893838158871567,2.0
47839,85.9,1175.0,1471.4040876140227,16,9.006535947712418,8.164498531263114,12.223880597014926,3.0
490,53.9,1850.0,3.42702567269911,4,8.292792792792794,8.292792792792794,5.463414634146342,0.0
31237,159.8,3800.0,19.413008075450865,1,4.796052631578948,5.20036210018105,4.188768009408998,0.0
56986,99.99,4475.0,353.44903686535025,4,6.062874251497006,5.20036210018105,6.367977528089888,0.0
51061,22.0,200.0,302.8822039122886,5,8.313725490196079,8.26126126126126,3.889908256880734,1.0
22880,59.9,156.0,540.1443511851537,6,7.0962962962962965,8.041666666666666,4.188768009408998,1.0
17559,39.99,150.0,496.25031573686914,13,5.743781094527363,5.20036210018105,7.949838187702265,2.0
82704,58.99,200.0,305.7264750814443,5,5.0365448504983386,5.063977746870654,5.133333333333334,1.0
34777,29.9,950.0,537.5574778269508,6,6.775510204081633,7.735135135135135,10.385906040268456,1.0
35655,119.9,18600.0,14.990348590256712,4,5.205128205128205,5.063977746870654,4.188768009408998,0.0
8042,29.99,200.0,870.9783273678028,6,5.333333333333333,5.20036210018105,9.09181141439206,1.0
30232,18.9,150.0,10.238479403334296,8,5.934782608695652,5.20036210018105,4.188768009408998,1.0
2730,149.0,1600.0,1051.829458081481,16,8.39080459770115,8.26126126126126,10.385906040268456,3.0
109079,39.99,350.0,354.3872030904903,13,8.373983739837398,8.164498531263114,5.169934640522876,2.0
39932,74.99,250.0,23.034174796565857,2,4.818181818181818,5.20036210018105,4.188768009408998,0.0
36906,159.9,1475.0,1087.168533772908,10,6.209302325581396,7.735135135135135,9.09181141439206,2.0
71559,79.9,1100.0,341.26722016532096,3,9.006535947712418,8.164498531263114,3.7177914110429446,0.0
6329,55.0,250.0,374.7627375851842,5,5.247990815154994,5.20036210018105,8.893838158871567,1.0
22711,99.9,584.0,298.5697382930135,9,8.12719298245614,8.26126126126126,4.188768009408998,1.0
24552,87.85,1500.0,213.80751602632992,13,8.075601374570446,8.164498531263114,5.748538011695906,2.0
28462,37.0,250.0,369.6863629600573,7,5.247990815154994,5.20036210018105,8.893838158871567,1.0
31555,157.0,348.0,528.314660213338,7,8.12719298245614,8.26126126126126,10.72463768115942,1.0
3562,69.9,2600.0,95.0817220955197,1,5.0395189003436425,5.20036210018105,3.7177914110429446,0.0
17895,84.9,810.0,49.66501478943325,1,5.054347826086956,5.526881720430108,4.700787401574803,0.0
36777,18.3,175.0,15.092630586125034,1,4.388535031847134,5.20036210018105,4.188768009408998,0.0
15297,69.0,350.0,1477.259906600831,8,5.247990815154994,5.20036210018105,12.223880597014926,1.0
20885,130.0,1900.0,311.7710585699785,5,7.125,6.593373493975903,4.188768009408998,1.0
